time,a1,sigma,e,a2,J2,a1rate,e1rate,a2rate
5.961000e+06,4.663388e+00,2.267702e+00,4.076332e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
5.971000e+06,4.663434e+00,2.296809e+00,4.079095e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
5.981000e+06,4.663481e+00,2.324881e+00,4.081879e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
5.991000e+06,4.663528e+00,2.351914e+00,4.084673e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.001000e+06,4.663574e+00,2.377904e+00,4.087471e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.011000e+06,4.663621e+00,2.402851e+00,4.090264e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.021000e+06,4.663667e+00,2.426759e+00,4.093046e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.031000e+06,4.663714e+00,2.449633e+00,4.095812e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.041000e+06,4.663761e+00,2.471480e+00,4.098555e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.051000e+06,4.663807e+00,2.492309e+00,4.101273e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.061000e+06,4.663854e+00,2.512133e+00,4.103962e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.071000e+06,4.663901e+00,2.530962e+00,4.106618e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.081000e+06,4.663947e+00,2.548810e+00,4.109241e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.091000e+06,4.663994e+00,2.565690e+00,4.111829e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.101000e+06,4.664041e+00,2.581617e+00,4.114380e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.111000e+06,4.664087e+00,2.596605e+00,4.116895e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.121000e+06,4.664134e+00,2.610667e+00,4.119373e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.131000e+06,4.664180e+00,2.623820e+00,4.121816e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.141000e+06,4.664227e+00,2.636076e+00,4.124223e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.151000e+06,4.664274e+00,2.647450e+00,4.126595e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.161000e+06,4.664320e+00,2.657954e+00,4.128935e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.171000e+06,4.664367e+00,2.667602e+00,4.131244e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.181000e+06,4.664414e+00,2.676405e+00,4.133523e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.191000e+06,4.664460e+00,2.684375e+00,4.135775e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.201000e+06,4.664507e+00,2.691522e+00,4.138002e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.211000e+06,4.664554e+00,2.697854e+00,4.140206e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.221000e+06,4.664600e+00,2.703382e+00,4.142390e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.231000e+06,4.664647e+00,2.708111e+00,4.144557e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.241000e+06,4.664694e+00,2.712049e+00,4.146708e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.251000e+06,4.664740e+00,2.715201e+00,4.148848e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.261000e+06,4.664787e+00,2.717571e+00,4.150978e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.271000e+06,4.664833e+00,2.719161e+00,4.153101e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.281000e+06,4.664880e+00,2.719975e+00,4.155221e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.291000e+06,4.664927e+00,2.720012e+00,4.157340e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.301000e+06,4.664973e+00,2.719273e+00,4.159461e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.311000e+06,4.665020e+00,2.717755e+00,4.161587e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.321000e+06,4.665067e+00,2.715456e+00,4.163722e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.331000e+06,4.665113e+00,2.712372e+00,4.165867e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.341000e+06,4.665160e+00,2.708498e+00,4.168027e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.351000e+06,4.665207e+00,2.703827e+00,4.170202e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.361000e+06,4.665253e+00,2.698353e+00,4.172398e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.371000e+06,4.665300e+00,2.692067e+00,4.174615e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.381000e+06,4.665347e+00,2.684959e+00,4.176857e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.391000e+06,4.665393e+00,2.677019e+00,4.179127e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.401000e+06,4.665440e+00,2.668235e+00,4.181426e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.411000e+06,4.665487e+00,2.658594e+00,4.183756e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.421000e+06,4.665533e+00,2.648085e+00,4.186120e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.431000e+06,4.665580e+00,2.636692e+00,4.188520e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.441000e+06,4.665627e+00,2.624401e+00,4.190957e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.451000e+06,4.665673e+00,2.611196e+00,4.193432e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.461000e+06,4.665720e+00,2.597062e+00,4.195947e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.471000e+06,4.665767e+00,2.581983e+00,4.198502e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.481000e+06,4.665813e+00,2.565941e+00,4.201096e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.491000e+06,4.665860e+00,2.548922e+00,4.203731e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.501000e+06,4.665907e+00,2.530909e+00,4.206404e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.511000e+06,4.665953e+00,2.511887e+00,4.209115e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.521000e+06,4.666000e+00,2.491839e+00,4.211862e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.531000e+06,4.666047e+00,2.470753e+00,4.214642e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.541000e+06,4.666093e+00,2.448615e+00,4.217452e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.551000e+06,4.666140e+00,2.425414e+00,4.220286e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.561000e+06,4.666186e+00,2.401140e+00,4.223142e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.571000e+06,4.666233e+00,2.375787e+00,4.226011e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.581000e+06,4.666280e+00,2.349349e+00,4.228888e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.591000e+06,4.666326e+00,2.321824e+00,4.231764e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.601000e+06,4.666373e+00,2.293215e+00,4.234630e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.611000e+06,4.666420e+00,2.263527e+00,4.237477e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.621000e+06,4.666466e+00,2.232770e+00,4.240293e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.631000e+06,4.666513e+00,2.200957e+00,4.243067e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.641000e+06,4.666560e+00,2.168109e+00,4.245785e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.651000e+06,4.666606e+00,2.134250e+00,4.248433e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.661000e+06,4.666653e+00,2.099411e+00,4.250997e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.671000e+06,4.666700e+00,2.063629e+00,4.253463e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.681000e+06,4.666746e+00,2.026946e+00,4.255813e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.691000e+06,4.666793e+00,1.989411e+00,4.258033e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.701000e+06,4.666840e+00,1.951080e+00,4.260107e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.711000e+06,4.666886e+00,1.912015e+00,4.262020e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.721000e+06,4.666933e+00,1.872284e+00,4.263756e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.731000e+06,4.666980e+00,1.831961e+00,4.265301e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.741000e+06,4.667026e+00,1.791126e+00,4.266643e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.751000e+06,4.667073e+00,1.749862e+00,4.267771e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.761000e+06,4.667120e+00,1.708258e+00,4.268673e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.771000e+06,4.667166e+00,1.666408e+00,4.269343e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.781000e+06,4.667213e+00,1.624407e+00,4.269774e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.791000e+06,4.667260e+00,1.582351e+00,4.269963e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.801000e+06,4.667307e+00,1.540338e+00,4.269908e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.811000e+06,4.667353e+00,1.498469e+00,4.269610e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.821000e+06,4.667400e+00,1.456839e+00,4.269073e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.831000e+06,4.667447e+00,1.415545e+00,4.268302e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.841000e+06,4.667493e+00,1.374680e+00,4.267304e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.851000e+06,4.667540e+00,1.334333e+00,4.266088e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.861000e+06,4.667587e+00,1.294591e+00,4.264667e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.871000e+06,4.667633e+00,1.255534e+00,4.263051e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.881000e+06,4.667680e+00,1.217238e+00,4.261255e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.891000e+06,4.667727e+00,1.179772e+00,4.259292e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.901000e+06,4.667773e+00,1.143201e+00,4.257179e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.911000e+06,4.667820e+00,1.107582e+00,4.254929e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.921000e+06,4.667867e+00,1.072968e+00,4.252557e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.931000e+06,4.667913e+00,1.039404e+00,4.250080e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.941000e+06,4.667960e+00,1.006930e+00,4.247510e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.951000e+06,4.668007e+00,9.755789e-01,4.244863e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.961000e+06,4.668053e+00,9.453802e-01,4.242151e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.971000e+06,4.668100e+00,9.163568e-01,4.239386e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.981000e+06,4.668147e+00,8.885275e-01,4.236581e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
6.991000e+06,4.668193e+00,8.619063e-01,4.233744e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.001000e+06,4.668240e+00,8.365034e-01,4.230886e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.011000e+06,4.668287e+00,8.123255e-01,4.228015e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.021000e+06,4.668333e+00,7.893761e-01,4.225138e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.031000e+06,4.668380e+00,7.676560e-01,4.222261e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.041000e+06,4.668427e+00,7.471635e-01,4.219390e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.051000e+06,4.668473e+00,7.278952e-01,4.216529e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.061000e+06,4.668520e+00,7.098460e-01,4.213682e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.071000e+06,4.668567e+00,6.930095e-01,4.210851e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.081000e+06,4.668614e+00,6.773783e-01,4.208039e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.091000e+06,4.668660e+00,6.629444e-01,4.205246e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.101000e+06,4.668707e+00,6.496995e-01,4.202475e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.111000e+06,4.668754e+00,6.376349e-01,4.199724e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.121000e+06,4.668800e+00,6.267422e-01,4.196993e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.131000e+06,4.668847e+00,6.170130e-01,4.194282e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.141000e+06,4.668894e+00,6.084393e-01,4.191590e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.151000e+06,4.668940e+00,6.010138e-01,4.188915e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.161000e+06,4.668987e+00,5.947297e-01,4.186256e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.171000e+06,4.669034e+00,5.895810e-01,4.183610e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.181000e+06,4.669080e+00,5.855625e-01,4.180975e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.191000e+06,4.669127e+00,5.826701e-01,4.178349e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.201000e+06,4.669174e+00,5.809005e-01,4.175729e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.211000e+06,4.669220e+00,5.802513e-01,4.173114e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.221000e+06,4.669267e+00,5.807213e-01,4.170500e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.231000e+06,4.669314e+00,5.823103e-01,4.167885e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.241000e+06,4.669361e+00,5.850190e-01,4.165266e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.251000e+06,4.669407e+00,5.888492e-01,4.162641e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.261000e+06,4.669454e+00,5.938037e-01,4.160008e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.271000e+06,4.669501e+00,5.998860e-01,4.157365e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.281000e+06,4.669547e+00,6.071006e-01,4.154709e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.291000e+06,4.669594e+00,6.154527e-01,4.152039e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.301000e+06,4.669641e+00,6.249481e-01,4.149354e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.311000e+06,4.669687e+00,6.355932e-01,4.146652e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.321000e+06,4.669734e+00,6.473946e-01,4.143932e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.331000e+06,4.669781e+00,6.603592e-01,4.141195e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.341000e+06,4.669828e+00,6.744941e-01,4.138440e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.351000e+06,4.669874e+00,6.898060e-01,4.135669e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.361000e+06,4.669921e+00,7.063014e-01,4.132882e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.371000e+06,4.669968e+00,7.239861e-01,4.130081e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.381000e+06,4.670014e+00,7.428649e-01,4.127269e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.391000e+06,4.670061e+00,7.629416e-01,4.124449e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.401000e+06,4.670108e+00,7.842183e-01,4.121625e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.411000e+06,4.670154e+00,8.066956e-01,4.118803e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.421000e+06,4.670201e+00,8.303717e-01,4.115988e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.431000e+06,4.670248e+00,8.552423e-01,4.113186e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.441000e+06,4.670295e+00,8.813003e-01,4.110407e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.451000e+06,4.670341e+00,9.085352e-01,4.107657e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.461000e+06,4.670388e+00,9.369331e-01,4.104947e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.471000e+06,4.670435e+00,9.664760e-01,4.102287e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.481000e+06,4.670481e+00,9.971414e-01,4.099689e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.491000e+06,4.670528e+00,1.028902e+00,4.097164e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.501000e+06,4.670575e+00,1.061727e+00,4.094725e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.511000e+06,4.670621e+00,1.095578e+00,4.092386e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.521000e+06,4.670668e+00,1.130412e+00,4.090159e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.531000e+06,4.670715e+00,1.166182e+00,4.088060e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.541000e+06,4.670762e+00,1.202834e+00,4.086102e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.551000e+06,4.670808e+00,1.240308e+00,4.084299e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.561000e+06,4.670855e+00,1.278540e+00,4.082664e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.571000e+06,4.670902e+00,1.317460e+00,4.081210e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.581000e+06,4.670948e+00,1.356993e+00,4.079948e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.591000e+06,4.670995e+00,1.397059e+00,4.078889e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.601000e+06,4.671042e+00,1.437576e+00,4.078043e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.611000e+06,4.671089e+00,1.478456e+00,4.077416e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.621000e+06,4.671135e+00,1.519611e+00,4.077016e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.631000e+06,4.671182e+00,1.560948e+00,4.076845e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.641000e+06,4.671229e+00,1.602375e+00,4.076906e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.651000e+06,4.671275e+00,1.643800e+00,4.077198e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.661000e+06,4.671322e+00,1.685129e+00,4.077720e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.671000e+06,4.671369e+00,1.726272e+00,4.078466e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.681000e+06,4.671416e+00,1.767140e+00,4.079431e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.691000e+06,4.671462e+00,1.807646e+00,4.080608e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.701000e+06,4.671509e+00,1.847708e+00,4.081985e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.711000e+06,4.671556e+00,1.887247e+00,4.083553e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.721000e+06,4.671602e+00,1.926190e+00,4.085298e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.731000e+06,4.671649e+00,1.964466e+00,4.087209e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.741000e+06,4.671696e+00,2.002014e+00,4.089270e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.751000e+06,4.671743e+00,2.038775e+00,4.091468e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.761000e+06,4.671789e+00,2.074698e+00,4.093788e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.771000e+06,4.671836e+00,2.109735e+00,4.096216e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.781000e+06,4.671883e+00,2.143848e+00,4.098737e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.791000e+06,4.671929e+00,2.177000e+00,4.101338e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.801000e+06,4.671976e+00,2.209164e+00,4.104004e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.811000e+06,4.672023e+00,2.240314e+00,4.106724e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.821000e+06,4.672070e+00,2.270432e+00,4.109485e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.831000e+06,4.672116e+00,2.299504e+00,4.112275e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.841000e+06,4.672163e+00,2.327520e+00,4.115086e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.851000e+06,4.672210e+00,2.354473e+00,4.117908e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.861000e+06,4.672256e+00,2.380360e+00,4.120731e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.871000e+06,4.672303e+00,2.405183e+00,4.123549e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.881000e+06,4.672350e+00,2.428944e+00,4.126356e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
7.891000e+06,4.672397e+00,2.451650e+00,4.129145e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
